0.0,0.0,0.02997007966041565,-0.06478047370910645,0.0262891948223114,-0.1318143606185913,-0.003344982862472534,-0.16984564065933228,-0.03891494870185852,-0.18857884407043457,0.009704798460006714,-0.2128925919532776,0.005511820316314697,-0.30816519260406494,-9.480118751525879e-05,-0.3731932044029236,-0.004564046859741211,-0.42506909370422363,-0.03659006953239441,-0.1993999481201172,-0.05787414312362671,-0.2451796531677246,-0.04474779963493347,-0.1946583390235901,-0.02966669201850891,-0.14892792701721191,-0.07597559690475464,-0.16763520240783691,-0.09180636703968048,-0.19384676218032837,-0.07453876733779907,-0.15254926681518555,-0.059816569089889526,-0.11544680595397949,-0.10674142837524414,-0.12517154216766357,-0.11970850825309753,-0.14127248525619507,-0.10240468382835388,-0.11019343137741089,-0.08824138343334198,-0.08203935623168945
0.0,0.0,0.05197173357009888,-0.10361915826797485,0.07258886098861694,-0.20255517959594727,0.06959670782089233,-0.2761906385421753,0.0547579824924469,-0.33223140239715576,0.0402657687664032,-0.21297526359558105,0.03449046611785889,-0.3044466972351074,0.030414819717407227,-0.36916184425354004,0.02743092179298401,-0.42349064350128174,0.00452461838722229,-0.20041823387145996,0.0058554112911224365,-0.2880239486694336,0.005723685026168823,-0.35465264320373535,0.007090449333190918,-0.40927034616470337,-0.026440590620040894,-0.18661761283874512,-0.028385072946548462,-0.27211320400238037,-0.03118249773979187,-0.3389614224433899,-0.030747711658477783,-0.3933619260787964,-0.05056709051132202,-0.1716439127922058,-0.05965867638587952,-0.24449169635772705,-0.06474995613098145,-0.29306530952453613,-0.06811793148517609,-0.33667922019958496
0.0,0.0,0.05803999304771423,-0.09278428554534912,0.08144509792327881,-0.17831408977508545,0.08172193169593811,-0.24483704566955566,0.06095072627067566,-0.2843264937400818,0.054075658321380615,-0.2160741686820984,0.04860308766365051,-0.3048955202102661,0.04477223753929138,-0.36082565784454346,0.04281255602836609,-0.4070092439651489,0.015084117650985718,-0.20923733711242676,0.009281963109970093,-0.289598286151886,0.0064532458782196045,-0.3413745164871216,0.00657045841217041,-0.38042575120925903,-0.021941035985946655,-0.19856739044189453,-0.023348897695541382,-0.27003443241119385,-0.02497202157974243,-0.3184213638305664,-0.02214944362640381,-0.35301673412323,-0.04928553104400635,-0.18291085958480835,-0.054770976305007935,-0.243360698223114,-0.05404958128929138,-0.27356845140457153,-0.0512976348400116,-0.30020207166671753
0.0,0.0,0.05759289860725403,-0.07539063692092896,0.08418425917625427,-0.15693259239196777,0.08005461096763611,-0.22865182161331177,0.04930931329727173,-0.2604132890701294,0.052981793880462646,-0.23021167516708374,0.052361518144607544,-0.3193856477737427,0.04976031184196472,-0.37655383348464966,0.04806959629058838,-0.4227800965309143,0.012540280818939209,-0.23380136489868164,0.0006895065307617188,-0.3164357542991638,0.0039040744304656982,-0.3270646333694458,0.009791254997253418,-0.31605613231658936,-0.024797171354293823,-0.22308796644210815,-0.03122532367706299,-0.2977643609046936,-0.024516940116882324,-0.3028547167778015,-0.01566547155380249,-0.28009289503097534,-0.05330771207809448,-0.20151758193969727,-0.05800974369049072,-0.2558801770210266,-0.04846110939979553,-0.2576436996459961,-0.03897440433502197,-0.24097192287445068
0.0,0.0,0.05451193451881409,-0.06036335229873657,0.07869914174079895,-0.13425838947296143,0.07361751794815063,-0.19775795936584473,0.04350876808166504,-0.22990453243255615,0.049649178981781006,-0.2307288646697998,0.047260165214538574,-0.32649877667427063,0.04566642642021179,-0.38750943541526794,0.04403391480445862,-0.4394036829471588,0.010214269161224365,-0.2332901954650879,0.0010722875595092773,-0.3256867229938507,0.0075216591358184814,-0.2866556644439697,0.013605952262878418,-0.23851704597473145,-0.024561405181884766,-0.21785837411880493,-0.0341416597366333,-0.2943960726261139,-0.023669660091400146,-0.25974225997924805,-0.01644960045814514,-0.2170785665512085,-0.05495649576187134,-0.19048500061035156,-0.0607912540435791,-0.2439061999320984,-0.048880040645599365,-0.2227357029914856,-0.04113614559173584,-0.19174325466156006
0.0,0.0,0.05702158808708191,-0.04906892776489258,0.07941186428070068,-0.12401920557022095,0.07538032531738281,-0.18913698196411133,0.04371237754821777,-0.21309638023376465,0.0544380247592926,-0.2134341597557068,0.05190056562423706,-0.31684187054634094,0.04954731464385986,-0.37496474385261536,0.04631662368774414,-0.4224611222743988,0.014793246984481812,-0.21750026941299438,0.002337902784347534,-0.312285840511322,0.008478373289108276,-0.2784368395805359,0.015172004699707031,-0.23380130529403687,-0.02218848466873169,-0.20368552207946777,-0.03180819749832153,-0.2803671658039093,-0.021799415349960327,-0.250783234834671,-0.014414042234420776,-0.21080070734024048,-0.05337059497833252,-0.1797945499420166,-0.0581626296043396,-0.22994661331176758,-0.04640689492225647,-0.21001744270324707,-0.03827753663063049,-0.18184775114059448
0.0,0.0,0.05243721604347229,-0.04487407207489014,0.07331296801567078,-0.11458373069763184,0.0633612871170044,-0.1774953007698059,0.03398627042770386,-0.2125716507434845,0.04995676875114441,-0.21406951546669006,0.052305907011032104,-0.3087884187698364,0.05167049169540405,-0.36530524492263794,0.04935210943222046,-0.41453537344932556,0.009821116924285889,-0.21390777826309204,-0.0016476809978485107,-0.30571115016937256,0.006841719150543213,-0.261707067489624,0.014478355646133423,-0.21438604593276978,-0.02533397078514099,-0.1991642415523529,-0.03571900725364685,-0.27234283089637756,-0.019929200410842896,-0.23357945680618286,-0.01055377721786499,-0.19145196676254272,-0.055476218461990356,-0.17519629001617432,-0.05791857838630676,-0.22747904062271118,-0.041707754135131836,-0.20463067293167114,-0.031627774238586426,-0.17559248208999634
0.0,0.0,0.05062621831893921,-0.036185622215270996,0.0724513828754425,-0.10676765441894531,0.0637122392654419,-0.17028647661209106,0.034110307693481445,-0.20953524112701416,0.0472753643989563,-0.2113816738128662,0.049629032611846924,-0.30501094460487366,0.047519534826278687,-0.3619854748249054,0.04489794373512268,-0.4116334319114685,0.00884920358657837,-0.20977720618247986,-0.003796875476837158,-0.308615505695343,0.00264894962310791,-0.2640850245952606,0.01076817512512207,-0.2149941623210907,-0.02609458565711975,-0.1930868923664093,-0.038716286420822144,-0.2741534411907196,-0.025964677333831787,-0.2333984375,-0.01601746678352356,-0.18654879927635193,-0.0562455952167511,-0.1663442850112915,-0.06172838807106018,-0.22821956872940063,-0.04652005434036255,-0.20793113112449646,-0.03592255711555481,-0.17405182123184204
0.0,0.0,0.05118077993392944,-0.03927111625671387,0.07134798169136047,-0.11206954717636108,0.05793413519859314,-0.17577698826789856,0.02443176507949829,-0.21069523692131042,0.04546347260475159,-0.21179810166358948,0.04843148589134216,-0.3061644434928894,0.046525776386260986,-0.36296316981315613,0.04395163059234619,-0.4120359718799591,0.006482571363449097,-0.2099292278289795,-0.006717979907989502,-0.30603930354118347,4.0531158447265625e-05,-0.2615993916988373,0.008595496416091919,-0.21273723244667053,-0.02841445803642273,-0.19218865036964417,-0.04128366708755493,-0.27045851945877075,-0.027738481760025024,-0.23020488023757935,-0.01740729808807373,-0.1843082308769226,-0.05800032615661621,-0.16390395164489746,-0.06330978870391846,-0.22220128774642944,-0.04771414399147034,-0.2015109658241272,-0.03681093454360962,-0.1685333251953125
0.0,0.0,0.049206554889678955,-0.038038790225982666,0.0688638687133789,-0.10852563381195068,0.05617746710777283,-0.1726854145526886,0.02420744299888611,-0.21188411116600037,0.043988823890686035,-0.21146011352539062,0.046866923570632935,-0.30678993463516235,0.04526844620704651,-0.3644043803215027,0.042981505393981934,-0.4136112332344055,0.0053871870040893555,-0.2083989977836609,-0.0086861252784729,-0.30476319789886475,-0.002297908067703247,-0.2622266113758087,0.006633847951889038,-0.21633875370025635,-0.029067158699035645,-0.1901211440563202,-0.042449355125427246,-0.2704653739929199,-0.030152469873428345,-0.2330246865749359,-0.02009814977645874,-0.18716564774513245,-0.05841565132141113,-0.16092747449874878,-0.06472694873809814,-0.2215615212917328,-0.050061941146850586,-0.20357421040534973,-0.03959745168685913,-0.16941440105438232
